OA Code,LA Name,Region Name,OAC11UK0039
E00046203,Birmingham,West Midlands,16.7381974248927,
E00046286,Birmingham,West Midlands,12.0967741935484,
E00046288,Birmingham,West Midlands,13.7651821862348,
E00175668,Birmingham,West Midlands,27.2151898734177,
E00046200,Birmingham,West Midlands,20.5645161290323,
E00046281,Birmingham,West Midlands,10.6280193236715,
E00046201,Birmingham,West Midlands,15.979381443299,
E00046280,Birmingham,West Midlands,13.1313131313131,
E00048202,Birmingham,West Midlands,19.3916349809886,
E00045566,Birmingham,West Midlands,23.463687150838,
E00045564,Birmingham,West Midlands,18.0327868852459,
E00045562,Birmingham,West Midlands,18.010752688172,
E00048203,Birmingham,West Midlands,11.1607142857143,
E00046209,Birmingham,West Midlands,9.41176470588235,
E00045563,Birmingham,West Midlands,23.5537190082645,
E00045561,Birmingham,West Midlands,29.5,
E00047506,Birmingham,West Midlands,16.0919540229885,
E00046556,Birmingham,West Midlands,25.9770114942529,
E00047508,Birmingham,West Midlands,10.7011070110701,
E00046557,Birmingham,West Midlands,40.0826446280992,
E00047585,Birmingham,West Midlands,14.7577092511013,
E00047589,Birmingham,West Midlands,45.2054794520548,
E00047504,Birmingham,West Midlands,14.7540983606557,
E00047584,Birmingham,West Midlands,15.1162790697674,
E00046554,Birmingham,West Midlands,15.2466367713004,
E00046555,Birmingham,West Midlands,20.1995012468828,
E00047509,Birmingham,West Midlands,13.3333333333333,
E00045568,Birmingham,West Midlands,28.6852589641434,
E00046552,Birmingham,West Midlands,26.9230769230769,
E00047505,Birmingham,West Midlands,15.2091254752852,
E00046558,Birmingham,West Midlands,26.7676767676768,
E00045569,Birmingham,West Midlands,11.9047619047619,
E00047583,Birmingham,West Midlands,37.3271889400922,
E00047588,Birmingham,West Midlands,44.2567567567568,
E00047502,Birmingham,West Midlands,11.4982578397213,
E00046553,Birmingham,West Midlands,25.7731958762887,
E00046550,Birmingham,West Midlands,35.7142857142857,
E00046559,Birmingham,West Midlands,26.5895953757225,
E00046466,Birmingham,West Midlands,19.6153846153846,
E00047582,Birmingham,West Midlands,19.1044776119403,
E00047503,Birmingham,West Midlands,14.9377593360996,
E00047581,Birmingham,West Midlands,14.7410358565737,
E00046551,Birmingham,West Midlands,20.4946996466431,
E00047587,Birmingham,West Midlands,28.3400809716599,
E00046467,Birmingham,West Midlands,9.63855421686747,
E00046465,Birmingham,West Midlands,14.2241379310345,
E00047500,Birmingham,West Midlands,14.2857142857143,
E00047580,Birmingham,West Midlands,24.5382585751979,
E00046463,Birmingham,West Midlands,19.047619047619,
E00047501,Birmingham,West Midlands,16.3179916317992,
E00046464,Birmingham,West Midlands,18.2222222222222,
E00047451,Birmingham,West Midlands,12.9151291512915,
E00046460,Birmingham,West Midlands,17.9401993355482,
E00046461,Birmingham,West Midlands,16.5413533834586,
E00045408,Birmingham,West Midlands,9.78260869565217,
E00047456,Birmingham,West Midlands,13.5658914728682,
E00047457,Birmingham,West Midlands,10.1449275362319,
E00045406,Birmingham,West Midlands,11.1111111111111,
E00045487,Birmingham,West Midlands,18.5654008438819,
E00045489,Birmingham,West Midlands,20,
E00045407,Birmingham,West Midlands,19.5555555555556,
E00045486,Birmingham,West Midlands,33.0543933054393,
E00047454,Birmingham,West Midlands,15.7509157509158,
E00046468,Birmingham,West Midlands,20.7843137254902,
E00045409,Birmingham,West Midlands,20.2643171806167,
E00047452,Birmingham,West Midlands,11.9718309859155,
E00046469,Birmingham,West Midlands,18.5770750988142,
E00047458,Birmingham,West Midlands,21.4574898785425,
E00045484,Birmingham,West Midlands,27.9352226720648,
E00045405,Birmingham,West Midlands,12.0879120879121,
E00045488,Birmingham,West Midlands,42.8571428571429,
E00045403,Birmingham,West Midlands,17.4887892376682,
E00047453,Birmingham,West Midlands,15.8620689655172,
E00047762,Birmingham,West Midlands,40.809968847352,
E00175752,Birmingham,West Midlands,44.6601941747573,
E00175750,Birmingham,West Midlands,6.72268907563025,
E00175751,Birmingham,West Midlands,33.7748344370861,
E00045482,Birmingham,West Midlands,40.9574468085106,
E00045481,Birmingham,West Midlands,43.4959349593496,
E00045400,Birmingham,West Midlands,11.5207373271889,
E00045480,Birmingham,West Midlands,31.5412186379928,
E00175756,Birmingham,West Midlands,13.4199134199134,
E00047760,Birmingham,West Midlands,39.3805309734513,
E00175757,Birmingham,West Midlands,16.6666666666667,
E00175754,Birmingham,West Midlands,24.1025641025641,
E00045401,Birmingham,West Midlands,16.2162162162162,
E00047761,Birmingham,West Midlands,8.33333333333333,
E00045752,Birmingham,West Midlands,13.9204545454545,
E00175755,Birmingham,West Midlands,23.4741784037559,
E00045756,Birmingham,West Midlands,3.77358490566038,
E00175758,Birmingham,West Midlands,16.043956043956,
E00175759,Birmingham,West Midlands,8.28025477707006,
E00045753,Birmingham,West Midlands,8.04597701149425,
E00045750,Birmingham,West Midlands,30.2238805970149,
E00045757,Birmingham,West Midlands,8.29268292682927,
E00045751,Birmingham,West Midlands,18.4738955823293,
E00046789,Birmingham,West Midlands,13.2420091324201,
E00045754,Birmingham,West Midlands,25.7918552036199,
E00046708,Birmingham,West Midlands,15.0837988826816,
E00046706,Birmingham,West Midlands,12.751677852349,
E00045755,Birmingham,West Midlands,10.0840336134454,
E00046709,Birmingham,West Midlands,16.017316017316,
E00175662,Birmingham,West Midlands,21.680216802168,
E00046788,Birmingham,West Midlands,13.4615384615385,
E00175669,Birmingham,West Midlands,35.3383458646617,
E00046787,Birmingham,West Midlands,8.75,
E00046707,Birmingham,West Midlands,7.5,
E00046786,Birmingham,West Midlands,23.0088495575221,
E00175663,Birmingham,West Midlands,33.8095238095238,
E00046704,Birmingham,West Midlands,8.62944162436548,
E00175660,Birmingham,West Midlands,70.8333333333333,
E00046785,Birmingham,West Midlands,18.2456140350877,
E00046705,Birmingham,West Midlands,13.1221719457014,
E00045666,Birmingham,West Midlands,16.1490683229814,
E00045667,Birmingham,West Midlands,30.0254452926209,
E00175661,Birmingham,West Midlands,19.2941176470588,
E00045664,Birmingham,West Midlands,25.9786476868327,
E00045665,Birmingham,West Midlands,20.9401709401709,
E00046784,Birmingham,West Midlands,18.7290969899666,
E00046702,Birmingham,West Midlands,17.7165354330709,
E00175666,Birmingham,West Midlands,72.9559748427673,
E00046783,Birmingham,West Midlands,13.9917695473251,
E00045662,Birmingham,West Midlands,11.1940298507463,
E00045663,Birmingham,West Midlands,23.489932885906,
E00045660,Birmingham,West Midlands,42.0091324200913,
E00045661,Birmingham,West Midlands,25.6666666666667,
E00045759,Birmingham,West Midlands,20.7920792079208,
E00046703,Birmingham,West Midlands,15.2542372881356,
E00046782,Birmingham,West Midlands,11.3207547169811,
E00046781,Birmingham,West Midlands,15.3558052434457,
E00175667,Birmingham,West Midlands,56.6371681415929,
E00046700,Birmingham,West Midlands,12.8318584070796,
E00046780,Birmingham,West Midlands,19.7231833910035,
E00046656,Birmingham,West Midlands,26.8948655256724,
E00046657,Birmingham,West Midlands,17.7121771217712,
E00046654,Birmingham,West Midlands,18.4668989547038,
E00175664,Birmingham,West Midlands,61.2612612612613,
E00046655,Birmingham,West Midlands,10.8333333333333,
E00046701,Birmingham,West Midlands,8.33333333333333,
E00175665,Birmingham,West Midlands,71.1111111111111,
E00045668,Birmingham,West Midlands,23.8938053097345,
E00046650,Birmingham,West Midlands,10.8974358974359,
E00047608,Birmingham,West Midlands,14.0740740740741,
E00046651,Birmingham,West Midlands,10.3174603174603,
E00047687,Birmingham,West Midlands,38.8461538461538,
E00046652,Birmingham,West Midlands,11.9402985074627,
E00045669,Birmingham,West Midlands,20.1807228915663,
E00048192,Birmingham,West Midlands,14.963503649635,
E00047606,Birmingham,West Midlands,12.9151291512915,
E00047689,Birmingham,West Midlands,30.7377049180328,
E00047686,Birmingham,West Midlands,27.4509803921569,
E00047607,Birmingham,West Midlands,13.1205673758865,
E00047175,Birmingham,West Midlands,9.09090909090909,
E00047609,Birmingham,West Midlands,16.5991902834008,
E00047172,Birmingham,West Midlands,11.2956810631229,
E00047176,Birmingham,West Midlands,8.42490842490843,
E00047604,Birmingham,West Midlands,10.8695652173913,
E00047605,Birmingham,West Midlands,16.3701067615658,
E00047688,Birmingham,West Midlands,43.6567164179104,
E00047602,Birmingham,West Midlands,18.9655172413793,
E00047683,Birmingham,West Midlands,52.2522522522522,
E00047177,Birmingham,West Midlands,5.79710144927536,
E00045124,Birmingham,West Midlands,11.0204081632653,
E00045946,Birmingham,West Midlands,12.5984251968504,
E00047173,Birmingham,West Midlands,11.0526315789474,
E00045947,Birmingham,West Midlands,14.0468227424749,
E00046659,Birmingham,West Midlands,11.4155251141553,
E00047682,Birmingham,West Midlands,46.5116279069767,
E00047603,Birmingham,West Midlands,23.3962264150943,
E00047681,Birmingham,West Midlands,20.1520912547529,
E00046936,Birmingham,West Midlands,24.907063197026,
E00047600,Birmingham,West Midlands,13.8075313807531,
E00047170,Birmingham,West Midlands,9.87654320987654,
E00045944,Birmingham,West Midlands,11.3924050632911,
E00047601,Birmingham,West Midlands,17.6470588235294,
E00047171,Birmingham,West Midlands,3.43137254901961,
E00047179,Birmingham,West Midlands,4.57516339869281,
E00045945,Birmingham,West Midlands,9.85915492957746,
E00045125,Birmingham,West Midlands,13.5021097046413,
E00045943,Birmingham,West Midlands,12.7272727272727,
E00045948,Birmingham,West Midlands,12.1588089330025,
E00046932,Birmingham,West Midlands,31.6037735849057,
E00045940,Birmingham,West Midlands,13.5294117647059,
E00046937,Birmingham,West Midlands,25.8333333333333,
E00045126,Birmingham,West Midlands,20.8191126279863,
E00045121,Birmingham,West Midlands,13.8888888888889,
E00045949,Birmingham,West Midlands,22.9571984435798,
E00045122,Birmingham,West Midlands,10.6976744186047,
E00046933,Birmingham,West Midlands,11.5702479338843,
E00046930,Birmingham,West Midlands,15.7446808510638,
E00045127,Birmingham,West Midlands,19.2468619246862,
E00047178,Birmingham,West Midlands,11.2745098039216,
E00046934,Birmingham,West Midlands,38.0753138075314,
E00046931,Birmingham,West Midlands,27.7566539923954,
E00046116,Birmingham,West Midlands,18.7116564417178,
E00045123,Birmingham,West Midlands,13.6363636363636,
E00046197,Birmingham,West Midlands,20.9558823529412,
E00048116,Birmingham,West Midlands,43.2098765432099,
E00048197,Birmingham,West Midlands,19.672131147541,
E00046935,Birmingham,West Midlands,25.4355400696864,
E00045129,Birmingham,West Midlands,16.7647058823529,
E00046113,Birmingham,West Midlands,16.5697674418605,
E00046114,Birmingham,West Midlands,21.7228464419476,
E00045120,Birmingham,West Midlands,10.7569721115538,
E00046195,Birmingham,West Midlands,18.5929648241206,
E00046192,Birmingham,West Midlands,11.7903930131004,
E00046112,Birmingham,West Midlands,20.3030303030303,
E00048117,Birmingham,West Midlands,23.5849056603774,
E00048196,Birmingham,West Midlands,11.71875,
E00046194,Birmingham,West Midlands,9.15492957746479,
E00046115,Birmingham,West Midlands,15.0684931506849,
E00048110,Birmingham,West Midlands,20.0803212851406,
E00045128,Birmingham,West Midlands,23.5668789808917,
E00046193,Birmingham,West Midlands,15.0259067357513,
E00046110,Birmingham,West Midlands,14.859437751004,
E00046191,Birmingham,West Midlands,16.7883211678832,
E00048191,Birmingham,West Midlands,17.1532846715328,
E00048195,Birmingham,West Midlands,8.48708487084871,
E00048114,Birmingham,West Midlands,17.4273858921162,
E00048119,Birmingham,West Midlands,14.7286821705426,
E00048198,Birmingham,West Midlands,20.4081632653061,
E00048190,Birmingham,West Midlands,21.523178807947,
E00045077,Birmingham,West Midlands,25.0950570342205,
E00046938,Birmingham,West Midlands,28.8888888888889,
E00046190,Birmingham,West Midlands,13.0434782608696,
E00046846,Birmingham,West Midlands,21.2230215827338,
E00048111,Birmingham,West Midlands,17.6,
E00046847,Birmingham,West Midlands,26.027397260274,
E00046111,Birmingham,West Midlands,20.9302325581395,
E00048115,Birmingham,West Midlands,15.4761904761905,
E00048118,Birmingham,West Midlands,56.8027210884354,
E00048194,Birmingham,West Midlands,16.2921348314607,
E00046939,Birmingham,West Midlands,27.6497695852535,
E00046845,Birmingham,West Midlands,18.0094786729858,
E00046842,Birmingham,West Midlands,17.9930795847751,
E00048112,Birmingham,West Midlands,36.1344537815126,
E00048199,Birmingham,West Midlands,4.97512437810945,
E00048193,Birmingham,West Midlands,7.25806451612903,
E00048113,Birmingham,West Midlands,20.5741626794258,
E00047835,Birmingham,West Midlands,30.7692307692308,
E00046843,Birmingham,West Midlands,20.6008583690987,
E00046840,Birmingham,West Midlands,21.3709677419355,
E00046841,Birmingham,West Midlands,18.3406113537118,
E00046026,Birmingham,West Midlands,40.5228758169935,
E00046027,Birmingham,West Midlands,42.6008968609865,
E00046020,Birmingham,West Midlands,42.5925925925926,
E00046028,Birmingham,West Midlands,41.304347826087,
E00048024,Birmingham,West Midlands,14.0495867768595,
E00046848,Birmingham,West Midlands,16.1676646706587,
E00046024,Birmingham,West Midlands,22.962962962963,
E00047836,Birmingham,West Midlands,39.8496240601504,
E00046025,Birmingham,West Midlands,42.914979757085,
E00047012,Birmingham,West Midlands,31.1475409836066,
E00047837,Birmingham,West Midlands,25.974025974026,
E00047832,Birmingham,West Midlands,29.9145299145299,
E00046021,Birmingham,West Midlands,55.9027777777778,
E00045078,Birmingham,West Midlands,31.3725490196078,
E00047093,Birmingham,West Midlands,38.6206896551724,
E00046022,Birmingham,West Midlands,32.2448979591837,
E00048025,Birmingham,West Midlands,9.03010033444816,
E00046849,Birmingham,West Midlands,14.3497757847534,
E00046029,Birmingham,West Midlands,47.4654377880184,
E00047833,Birmingham,West Midlands,38.2716049382716,
E00048026,Birmingham,West Midlands,10.1744186046512,
E00047092,Birmingham,West Midlands,36.4035087719298,
E00047834,Birmingham,West Midlands,29.7777777777778,
E00045079,Birmingham,West Midlands,24.7191011235955,
E00048022,Birmingham,West Midlands,13.6363636363636,
E00047830,Birmingham,West Midlands,30.9734513274336,
E00047013,Birmingham,West Midlands,28.6144578313253,
E00048023,Birmingham,West Midlands,12.2641509433962,
E00047831,Birmingham,West Midlands,37.5634517766497,
E00046023,Birmingham,West Midlands,37.6518218623482,
E00047091,Birmingham,West Midlands,38.1410256410256,
E00047094,Birmingham,West Midlands,58.955223880597,
E00047016,Birmingham,West Midlands,30.1724137931034,
E00047010,Birmingham,West Midlands,31.7460317460317,
E00047097,Birmingham,West Midlands,36.271186440678,
E00047019,Birmingham,West Midlands,22.4489795918367,
E00047838,Birmingham,West Midlands,30.5164319248826,
E00047098,Birmingham,West Midlands,45.4976303317536,
E00046378,Birmingham,West Midlands,50.5928853754941,
E00048020,Birmingham,West Midlands,7.85714285714286,
E00047017,Birmingham,West Midlands,26.2295081967213,
E00047096,Birmingham,West Midlands,60,
E00047090,Birmingham,West Midlands,41.7344173441734,
E00047014,Birmingham,West Midlands,29.6928327645051,
E00046376,Birmingham,West Midlands,38.7323943661972,
E00047011,Birmingham,West Midlands,31.7365269461078,
E00046374,Birmingham,West Midlands,12.4324324324324,
E00046372,Birmingham,West Midlands,25.0922509225092,
E00047095,Birmingham,West Midlands,29.7297297297297,
E00047015,Birmingham,West Midlands,16.7808219178082,
E00047839,Birmingham,West Midlands,23,
E00046373,Birmingham,West Midlands,35.4223433242507,
E00046370,Birmingham,West Midlands,38.0208333333333,
E00048028,Birmingham,West Midlands,13.5135135135135,
E00046371,Birmingham,West Midlands,15.1351351351351,
E00047322,Birmingham,West Midlands,18.4426229508197,
E00046379,Birmingham,West Midlands,23.9904988123515,
E00047326,Birmingham,West Midlands,13.4831460674157,
E00048029,Birmingham,West Midlands,11.7478510028653,
E00047327,Birmingham,West Midlands,13.0434782608696,
E00047323,Birmingham,West Midlands,12.8712871287129,
E00047320,Birmingham,West Midlands,17.5202156334232,
E00047324,Birmingham,West Midlands,15.5913978494624,
E00047099,Birmingham,West Midlands,35.9649122807018,
E00047325,Birmingham,West Midlands,14.6938775510204,
E00047321,Birmingham,West Midlands,9.5,
E00045313,Birmingham,West Midlands,21.1764705882353,
E00045312,Birmingham,West Midlands,18.1481481481481,
E00045393,Birmingham,West Midlands,19.7183098591549,
E00045397,Birmingham,West Midlands,14.3410852713178,
E00045317,Birmingham,West Midlands,12.2065727699531,
E00045392,Birmingham,West Midlands,22.1311475409836,
E00045396,Birmingham,West Midlands,16.734693877551,
